AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:84775
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:84775
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4763.50ms/  4763.50ms (      0 GFLOPS    2|2      GB/s)
opened device PYTHON from pid:84775
scheduled     2 kernels in    12.74 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
scheduled     2 kernels in     2.30 ms | CACHE MISS 7f5f5630 |   29745 uops in cache | <frozen runpy>:88
*** DISK:/h  128 view   14.06 MB @ 3895755648                   arg  2 mem  11.13 GB tm      2.11us/  5962.88ms (      0 GFLOPS    0|0      GB/s)
*** AMD      129 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.15 GB tm   8789.30us/  5971.67ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.30 ms | CACHE MISS 44094e3c |   29752 uops in cache | <frozen runpy>:88
*** DISK:/h  130 view   47.81 MB @ 3913450880                   arg  2 mem  11.15 GB tm      2.05us/  5971.67ms (      0 GFLOPS    0|0      GB/s)
*** AMD      131 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.20 GB tm     27.08ms/  5998.75ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.35 ms | CACHE MISS 87731649 |   29759 uops in cache | <frozen runpy>:88
*** DISK:/h  132 view   47.81 MB @ 3963585920                   arg  2 mem  11.20 GB tm      2.08us/  5998.75ms (      0 GFLOPS    0|0      GB/s)
*** AMD      133 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.25 GB tm     26.88ms/  6025.64ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.30 ms | CACHE MISS d5ac822c |   29766 uops in cache | <frozen runpy>:88
*** DISK:/h  134 view   47.81 MB @ 4013741440                   arg  2 mem  11.25 GB tm      2.04us/  6025.64ms (      0 GFLOPS    0|0      GB/s)
*** AMD      135 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.30 GB tm     27.11ms/  6052.75ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.35 ms | CACHE MISS ea8d0c57 |   29773 uops in cache | <frozen runpy>:88
*** DISK:/h  136 view   14.06 MB @ 4066846592                   arg  2 mem  11.30 GB tm      2.16us/  6052.75ms (      0 GFLOPS    0|0      GB/s)
*** AMD      137 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.31 GB tm   8956.63us/  6061.71ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.32 ms | CACHE MISS d124a811 |   29780 uops in cache | <frozen runpy>:88
*** DISK:/h  138 view   14.06 MB @ 4081592192                   arg  2 mem  11.31 GB tm      2.11us/  6061.71ms (      0 GFLOPS    0|0      GB/s)
*** AMD      139 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.33 GB tm   8794.58us/  6070.51ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.36 ms | CACHE MISS b08a3055 |   29787 uops in cache | <frozen runpy>:88
*** DISK:/h  140 view   47.81 MB @ 4099287424                   arg  2 mem  11.33 GB tm      2.19us/  6070.51ms (      0 GFLOPS    0|0      GB/s)
*** AMD      141 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.38 GB tm     27.18ms/  6097.68ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.31 ms | CACHE MISS a799618f |   29794 uops in cache | <frozen runpy>:88
*** DISK:/h  142 view   47.81 MB @ 4149422464                   arg  2 mem  11.38 GB tm      2.12us/  6097.69ms (      0 GFLOPS    0|0      GB/s)
*** AMD      143 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.43 GB tm     27.53ms/  6125.21ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.42 ms | CACHE MISS c26f5d72 |   29801 uops in cache | <frozen runpy>:88
*** DISK:/h  144 view   47.81 MB @ 4199577984                   arg  2 mem  11.43 GB tm      2.86us/  6125.22ms (      0 GFLOPS    0|0      GB/s)
*** AMD      145 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.48 GB tm     27.59ms/  6152.80ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.35 ms | CACHE MISS 99c38382 |   29808 uops in cache | <frozen runpy>:88
*** DISK:/h  146 view   14.06 MB @ 4252683136                   arg  2 mem  11.48 GB tm      2.16us/  6152.81ms (      0 GFLOPS    0|0      GB/s)
*** AMD      147 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.49 GB tm   9771.95us/  6162.58ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.31 ms | CACHE MISS 3aec33e9 |   29815 uops in cache | <frozen runpy>:88
*** DISK:/h  148 view   14.06 MB @ 4267428736                   arg  2 mem  11.49 GB tm      2.07us/  6162.58ms (      0 GFLOPS    0|0      GB/s)
*** AMD      149 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.51 GB tm     10.67ms/  6173.26ms (      0 GFLOPS    1|1      GB/s)
scheduled     2 kernels in     2.34 ms | CACHE MISS c3e2a93c |   29822 uops in cache | <frozen runpy>:88
*** DISK:/h  150 view   47.81 MB @ 4359589248                   arg  2 mem  11.51 GB tm      2.15us/  6173.26ms (      0 GFLOPS    0|0      GB/s)
*** AMD      151 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.56 GB tm     27.97ms/  6201.23ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.37 ms | CACHE MISS a5779450 |   29829 uops in cache | <frozen runpy>:88
*** DISK:/h  152 view   47.81 MB @ 4409744768                   arg  2 mem  11.56 GB tm      2.23us/  6201.23ms (      0 GFLOPS    0|0      GB/s)
*** AMD      153 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.61 GB tm     28.53ms/  6229.75ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.36 ms | CACHE MISS d7d2e0f2 |   29836 uops in cache | <frozen runpy>:88
*** DISK:/h  154 view   14.06 MB @ 4462849920                   arg  2 mem  11.61 GB tm      1.98us/  6229.76ms (      0 GFLOPS    0|0      GB/s)
*** AMD      155 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.62 GB tm   9927.24us/  6239.68ms (      0 GFLOPS    1|1      GB/s)
scheduled     2 kernels in     2.30 ms | CACHE MISS 3152b9a5 |   29843 uops in cache | <frozen runpy>:88
*** DISK:/h  156 view   14.06 MB @ 4477595520                   arg  2 mem  11.62 GB tm      2.07us/  6239.68ms (      0 GFLOPS    0|0      GB/s)
*** AMD      157 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.64 GB tm   8886.30us/  6248.57ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.34 ms | CACHE MISS 4e6b2d7b |   29850 uops in cache | <frozen runpy>:88
*** DISK:/h  158 view   47.81 MB @ 4495290752                   arg  2 mem  11.64 GB tm      2.20us/  6248.57ms (      0 GFLOPS    0|0      GB/s)
*** AMD      159 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.69 GB tm     28.39ms/  6276.96ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.33 ms | CACHE MISS decfe01d |   29857 uops in cache | <frozen runpy>:88
*** DISK:/h  160 view   47.81 MB @ 4545425792                   arg  2 mem  11.69 GB tm      2.17us/  6276.96ms (      0 GFLOPS    0|0      GB/s)
*** AMD      161 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.74 GB tm     27.01ms/  6303.97ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.40 ms | CACHE MISS bc0d0bac |   29864 uops in cache | <frozen runpy>:88
*** DISK:/h  162 view   47.81 MB @ 4595581312                   arg  2 mem  11.74 GB tm      2.12us/  6303.98ms (      0 GFLOPS    0|0      GB/s)
*** AMD      163 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.79 GB tm     28.98ms/  6332.95ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.33 ms | CACHE MISS 2384bcef |   29871 uops in cache | <frozen runpy>:88
*** DISK:/h  164 view   14.06 MB @ 4648686464                   arg  2 mem  11.79 GB tm      2.12us/  6332.96ms (      0 GFLOPS    0|0      GB/s)
*** AMD      165 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.80 GB tm     10.33ms/  6343.29ms (      0 GFLOPS    1|1      GB/s)
scheduled     2 kernels in     2.40 ms | CACHE MISS 5dbafaa8 |   29878 uops in cache | <frozen runpy>:88
*** DISK:/h  166 view   14.06 MB @ 4663432064                   arg  2 mem  11.80 GB tm      2.09us/  6343.29ms (      0 GFLOPS    0|0      GB/s)
*** AMD      167 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.82 GB tm     10.72ms/  6354.01ms (      0 GFLOPS    1|1      GB/s)
scheduled     2 kernels in     2.31 ms | CACHE MISS a9428bc3 |   29885 uops in cache | <frozen runpy>:88
*** DISK:/h  168 view   47.81 MB @ 4681127296                   arg  2 mem  11.82 GB tm      2.10us/  6354.01ms (      0 GFLOPS    0|0      GB/s)
*** AMD      169 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.87 GB tm     27.38ms/  6381.39ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.32 ms | CACHE MISS 7dcf642f |   29892 uops in cache | <frozen runpy>:88
*** DISK:/h  170 view   47.81 MB @ 4731262336                   arg  2 mem  11.87 GB tm      2.01us/  6381.40ms (      0 GFLOPS    0|0      GB/s)
*** AMD      171 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.92 GB tm     27.62ms/  6409.01ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.31 ms | CACHE MISS 0e831721 |   29899 uops in cache | <frozen runpy>:88
*** DISK:/h  172 view   47.81 MB @ 4781417856                   arg  2 mem  11.92 GB tm      1.95us/  6409.02ms (      0 GFLOPS    0|0      GB/s)
*** AMD      173 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.97 GB tm     27.01ms/  6436.03ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.42 ms | CACHE MISS 110bd519 |   29906 uops in cache | <frozen runpy>:88
*** DISK:/h  174 view   14.06 MB @ 4834523008                   arg  2 mem  11.97 GB tm      2.05us/  6436.03ms (      0 GFLOPS    0|0      GB/s)
*** AMD      175 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.98 GB tm   8861.58us/  6444.89ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.29 ms | CACHE MISS 349f62dc |   29913 uops in cache | <frozen runpy>:88
*** DISK:/h  176 view   14.06 MB @ 4849268608                   arg  2 mem  11.98 GB tm      2.04us/  6444.89ms (      0 GFLOPS    0|0      GB/s)
*** AMD      177 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.00 GB tm   8768.30us/  6453.66ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.30 ms | CACHE MISS 73b0deb9 |   29920 uops in cache | <frozen runpy>:88
*** DISK:/h  178 view   47.81 MB @ 4941429120                   arg  2 mem  12.00 GB tm      2.14us/  6453.67ms (      0 GFLOPS    0|0      GB/s)
*** AMD      179 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.05 GB tm     27.02ms/  6480.69ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.32 ms | CACHE MISS 858df3ab |   29927 uops in cache | <frozen runpy>:88
*** DISK:/h  180 view   47.81 MB @ 4991584640                   arg  2 mem  12.05 GB tm      2.07us/  6480.69ms (      0 GFLOPS    0|0      GB/s)
*** AMD      181 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.10 GB tm     27.11ms/  6507.80ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.31 ms | CACHE MISS 3bfa71b2 |   29934 uops in cache | <frozen runpy>:88
*** DISK:/h  182 view   14.06 MB @ 5044689792                   arg  2 mem  12.10 GB tm      2.05us/  6507.80ms (      0 GFLOPS    0|0      GB/s)
*** AMD      183 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.11 GB tm   8876.23us/  6516.68ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.59 ms | CACHE MISS 210e5ffb |   29941 uops in cache | <frozen runpy>:88
*** DISK:/h  184 view   14.06 MB @ 5059435392                   arg  2 mem  12.11 GB tm      2.45us/  6516.68ms (      0 GFLOPS    0|0      GB/s)
*** AMD      185 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.13 GB tm   9530.75us/  6526.21ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.32 ms | CACHE MISS 4b45990c |   29948 uops in cache | <frozen runpy>:88
*** DISK:/h  186 view   47.81 MB @ 5077130624                   arg  2 mem  12.13 GB tm      2.09us/  6526.22ms (      0 GFLOPS    0|0      GB/s)
*** AMD      187 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.18 GB tm     27.11ms/  6553.33ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.32 ms | CACHE MISS f9877284 |   29955 uops in cache | <frozen runpy>:88
*** DISK:/h  188 view   47.81 MB @ 5127265664                   arg  2 mem  12.18 GB tm      2.15us/  6553.33ms (      0 GFLOPS    0|0      GB/s)
*** AMD      189 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.23 GB tm     27.57ms/  6580.89ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.39 ms | CACHE MISS 92104608 |   29962 uops in cache | <frozen runpy>:88
*** DISK:/h  190 view   47.81 MB @ 5177421184                   arg  2 mem  12.23 GB tm      2.09us/  6580.89ms (      0 GFLOPS    0|0      GB/s)
*** AMD      191 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.28 GB tm     26.88ms/  6607.78ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.32 ms | CACHE MISS ea63282b |   29969 uops in cache | <frozen runpy>:88
*** DISK:/h  192 view   14.06 MB @ 5230526336                   arg  2 mem  12.28 GB tm      1.99us/  6607.78ms (      0 GFLOPS    0|0      GB/s)
*** AMD      193 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.29 GB tm     10.05ms/  6617.83ms (      0 GFLOPS    1|1      GB/s)
scheduled     2 kernels in     2.39 ms | CACHE MISS 0095512b |   29976 uops in cache | <frozen runpy>:88
*** DISK:/h  194 view   14.06 MB @ 5245271936                   arg  2 mem  12.29 GB tm      2.10us/  6617.83ms (      0 GFLOPS    0|0      GB/s)
*** AMD      195 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.31 GB tm   8931.42us/  6626.76ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.31 ms | CACHE MISS c1c42768 |   29983 uops in cache | <frozen runpy>:88
*** DISK:/h  196 view   47.81 MB @ 5262967168                   arg  2 mem  12.31 GB tm      2.12us/  6626.77ms (      0 GFLOPS    0|0      GB/s)
*** AMD      197 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.36 GB tm     27.26ms/  6654.03ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.42 ms | CACHE MISS 88b6ab55 |   29990 uops in cache | <frozen runpy>:88
*** DISK:/h  198 view   47.81 MB @ 5313102208                   arg  2 mem  12.36 GB tm      2.15us/  6654.03ms (      0 GFLOPS    0|0      GB/s)
*** AMD      199 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.41 GB tm     26.94ms/  6680.97ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.32 ms | CACHE MISS a44c0229 |   29997 uops in cache | <frozen runpy>:88
*** DISK:/h  200 view   47.81 MB @ 5363257728                   arg  2 mem  12.41 GB tm      2.05us/  6680.97ms (      0 GFLOPS    0|0      GB/s)
*** AMD      201 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.46 GB tm     26.77ms/  6707.74ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.34 ms | CACHE MISS 33ab17b2 |   30004 uops in cache | <frozen runpy>:88
*** DISK:/h  202 view   14.06 MB @ 5416362880                   arg  2 mem  12.46 GB tm      2.12us/  6707.74ms (      0 GFLOPS    0|0      GB/s)
*** AMD      203 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.47 GB tm   8903.79us/  6716.64ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.30 ms | CACHE MISS 79fa6629 |   30011 uops in cache | <frozen runpy>:88
*** DISK:/h  204 view   14.06 MB @ 5431108480                   arg  2 mem  12.47 GB tm      2.15us/  6716.64ms (      0 GFLOPS    0|0      GB/s)
*** AMD      205 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.49 GB tm   8802.02us/  6725.45ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.32 ms | CACHE MISS dcce4888 |   30018 uops in cache | <frozen runpy>:88
*** DISK:/h  206 view   47.81 MB @ 5523268992                   arg  2 mem  12.49 GB tm      2.20us/  6725.45ms (      0 GFLOPS    0|0      GB/s)
*** AMD      207 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.54 GB tm     27.37ms/  6752.82ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.30 ms | CACHE MISS b502f970 |   30025 uops in cache | <frozen runpy>:88
*** DISK:/h  208 view   47.81 MB @ 5573424512                   arg  2 mem  12.54 GB tm      2.11us/  6752.82ms (      0 GFLOPS    0|0      GB/s)
*** AMD      209 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.59 GB tm     26.77ms/  6779.59ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.31 ms | CACHE MISS fc73b25e |   30032 uops in cache | <frozen runpy>:88
*** DISK:/h  210 view   14.06 MB @ 5626529664                   arg  2 mem  12.59 GB tm      2.08us/  6779.59ms (      0 GFLOPS    0|0      GB/s)
*** AMD      211 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.60 GB tm   8688.89us/  6788.28ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.30 ms | CACHE MISS 59855769 |   30039 uops in cache | <frozen runpy>:88
*** DISK:/h  212 view   14.06 MB @ 5641275264                   arg  2 mem  12.60 GB tm      2.18us/  6788.29ms (      0 GFLOPS    0|0      GB/s)
*** AMD      213 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.62 GB tm   8724.26us/  6797.01ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.29 ms | CACHE MISS 2a55cb3d |   30046 uops in cache | <frozen runpy>:88
*** DISK:/h  214 view   47.81 MB @ 5658970496                   arg  2 mem  12.62 GB tm      2.21us/  6797.01ms (      0 GFLOPS    0|0      GB/s)
*** AMD      215 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.67 GB tm     26.75ms/  6823.77ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.29 ms | CACHE MISS af9fa14f |   30053 uops in cache | <frozen runpy>:88
*** DISK:/h  216 view   47.81 MB @ 5709105536                   arg  2 mem  12.67 GB tm      2.06us/  6823.77ms (      0 GFLOPS    0|0      GB/s)
*** AMD      217 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.72 GB tm     27.59ms/  6851.36ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.38 ms | CACHE MISS 21e872ad |   30060 uops in cache | <frozen runpy>:88
*** DISK:/h  218 view   47.81 MB @ 5759261056                   arg  2 mem  12.72 GB tm      2.11us/  6851.36ms (      0 GFLOPS    0|0      GB/s)
*** AMD      219 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.77 GB tm     26.81ms/  6878.17ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.32 ms | CACHE MISS a566486f |   30067 uops in cache | <frozen runpy>:88
*** DISK:/h  220 view   14.06 MB @ 5812366208                   arg  2 mem  12.77 GB tm      6.60us/  6878.18ms (      0 GFLOPS    0|0      GB/s)
*** AMD      221 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.78 GB tm   8783.55us/  6886.96ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.35 ms | CACHE MISS 3391f5d3 |   30074 uops in cache | <frozen runpy>:88
*** DISK:/h  222 view   14.06 MB @ 5827111808                   arg  2 mem  12.78 GB tm      2.04us/  6886.96ms (      0 GFLOPS    0|0      GB/s)
*** AMD      223 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.80 GB tm   8632.93us/  6895.60ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.30 ms | CACHE MISS 7dad1009 |   30081 uops in cache | <frozen runpy>:88
*** DISK:/h  224 view   47.81 MB @ 5844807040                   arg  2 mem  12.80 GB tm      2.09us/  6895.60ms (      0 GFLOPS    0|0      GB/s)
*** AMD      225 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.85 GB tm     26.77ms/  6922.37ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.33 ms | CACHE MISS 90687114 |   30088 uops in cache | <frozen runpy>:88
*** DISK:/h  226 view   47.81 MB @ 5894942080                   arg  2 mem  12.85 GB tm      2.09us/  6922.37ms (      0 GFLOPS    0|0      GB/s)
*** AMD      227 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.90 GB tm     26.81ms/  6949.18ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.31 ms | CACHE MISS b175e82a |   30095 uops in cache | <frozen runpy>:88
*** DISK:/h  228 view   47.81 MB @ 5945097600                   arg  2 mem  12.90 GB tm      2.02us/  6949.18ms (      0 GFLOPS    0|0      GB/s)
