AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:28193
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:28193
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4873.56ms/  4873.56ms (      0 GFLOPS    2|2      GB/s)
opened device PYTHON from pid:28193
scheduled     2 kernels in    12.64 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
scheduled     2 kernels in     2.22 ms | CACHE MISS 7f5f5630 |   29745 uops in cache | <frozen runpy>:88
*** DISK:/h  128 view   14.06 MB @ 3895755648                   arg  2 mem  11.13 GB tm      1.96us/  6051.02ms (      0 GFLOPS    0|0      GB/s)
*** AMD      129 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.15 GB tm   8804.14us/  6059.82ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.22 ms | CACHE MISS 44094e3c |   29752 uops in cache | <frozen runpy>:88
*** DISK:/h  130 view   47.81 MB @ 3913450880                   arg  2 mem  11.15 GB tm      2.04us/  6059.82ms (      0 GFLOPS    0|0      GB/s)
*** AMD      131 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.20 GB tm     27.16ms/  6086.99ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.25 ms | CACHE MISS 87731649 |   29759 uops in cache | <frozen runpy>:88
*** DISK:/h  132 view   47.81 MB @ 3963585920                   arg  2 mem  11.20 GB tm      2.01us/  6086.99ms (      0 GFLOPS    0|0      GB/s)
*** AMD      133 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.25 GB tm     27.15ms/  6114.14ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.23 ms | CACHE MISS d5ac822c |   29766 uops in cache | <frozen runpy>:88
*** DISK:/h  134 view   47.81 MB @ 4013741440                   arg  2 mem  11.25 GB tm      1.99us/  6114.15ms (      0 GFLOPS    0|0      GB/s)
*** AMD      135 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.30 GB tm     26.96ms/  6141.10ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.23 ms | CACHE MISS ea8d0c57 |   29773 uops in cache | <frozen runpy>:88
*** DISK:/h  136 view   14.06 MB @ 4066846592                   arg  2 mem  11.30 GB tm      2.05us/  6141.11ms (      0 GFLOPS    0|0      GB/s)
*** AMD      137 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.31 GB tm   9473.32us/  6150.58ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.24 ms | CACHE MISS d124a811 |   29780 uops in cache | <frozen runpy>:88
*** DISK:/h  138 view   14.06 MB @ 4081592192                   arg  2 mem  11.31 GB tm      1.97us/  6150.58ms (      0 GFLOPS    0|0      GB/s)
*** AMD      139 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.33 GB tm   8857.08us/  6159.44ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.21 ms | CACHE MISS b08a3055 |   29787 uops in cache | <frozen runpy>:88
*** DISK:/h  140 view   47.81 MB @ 4099287424                   arg  2 mem  11.33 GB tm      1.98us/  6159.44ms (      0 GFLOPS    0|0      GB/s)
*** AMD      141 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.38 GB tm     27.22ms/  6186.66ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.23 ms | CACHE MISS a799618f |   29794 uops in cache | <frozen runpy>:88
*** DISK:/h  142 view   47.81 MB @ 4149422464                   arg  2 mem  11.38 GB tm      2.04us/  6186.66ms (      0 GFLOPS    0|0      GB/s)
*** AMD      143 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.43 GB tm     27.02ms/  6213.68ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.22 ms | CACHE MISS c26f5d72 |   29801 uops in cache | <frozen runpy>:88
*** DISK:/h  144 view   47.81 MB @ 4199577984                   arg  2 mem  11.43 GB tm      2.01us/  6213.68ms (      0 GFLOPS    0|0      GB/s)
*** AMD      145 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.48 GB tm     27.53ms/  6241.21ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.25 ms | CACHE MISS 99c38382 |   29808 uops in cache | <frozen runpy>:88
*** DISK:/h  146 view   14.06 MB @ 4252683136                   arg  2 mem  11.48 GB tm      1.93us/  6241.21ms (      0 GFLOPS    0|0      GB/s)
*** AMD      147 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.49 GB tm   8722.04us/  6249.94ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.21 ms | CACHE MISS 3aec33e9 |   29815 uops in cache | <frozen runpy>:88
*** DISK:/h  148 view   14.06 MB @ 4267428736                   arg  2 mem  11.49 GB tm      1.96us/  6249.94ms (      0 GFLOPS    0|0      GB/s)
*** AMD      149 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.51 GB tm   8877.05us/  6258.82ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.22 ms | CACHE MISS c3e2a93c |   29822 uops in cache | <frozen runpy>:88
*** DISK:/h  150 view   47.81 MB @ 4359589248                   arg  2 mem  11.51 GB tm      2.02us/  6258.82ms (      0 GFLOPS    0|0      GB/s)
*** AMD      151 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.56 GB tm     26.92ms/  6285.74ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.21 ms | CACHE MISS a5779450 |   29829 uops in cache | <frozen runpy>:88
*** DISK:/h  152 view   47.81 MB @ 4409744768                   arg  2 mem  11.56 GB tm      2.02us/  6285.74ms (      0 GFLOPS    0|0      GB/s)
*** AMD      153 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.61 GB tm     27.13ms/  6312.88ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.22 ms | CACHE MISS d7d2e0f2 |   29836 uops in cache | <frozen runpy>:88
*** DISK:/h  154 view   14.06 MB @ 4462849920                   arg  2 mem  11.61 GB tm      1.97us/  6312.88ms (      0 GFLOPS    0|0      GB/s)
*** AMD      155 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.62 GB tm   8661.64us/  6321.54ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.26 ms | CACHE MISS 3152b9a5 |   29843 uops in cache | <frozen runpy>:88
*** DISK:/h  156 view   14.06 MB @ 4477595520                   arg  2 mem  11.62 GB tm      1.96us/  6321.54ms (      0 GFLOPS    0|0      GB/s)
*** AMD      157 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.64 GB tm   8866.12us/  6330.41ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.21 ms | CACHE MISS 4e6b2d7b |   29850 uops in cache | <frozen runpy>:88
*** DISK:/h  158 view   47.81 MB @ 4495290752                   arg  2 mem  11.64 GB tm      2.07us/  6330.41ms (      0 GFLOPS    0|0      GB/s)
*** AMD      159 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.69 GB tm     27.02ms/  6357.43ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.22 ms | CACHE MISS decfe01d |   29857 uops in cache | <frozen runpy>:88
*** DISK:/h  160 view   47.81 MB @ 4545425792                   arg  2 mem  11.69 GB tm      2.06us/  6357.44ms (      0 GFLOPS    0|0      GB/s)
*** AMD      161 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.74 GB tm     27.10ms/  6384.54ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.23 ms | CACHE MISS bc0d0bac |   29864 uops in cache | <frozen runpy>:88
*** DISK:/h  162 view   47.81 MB @ 4595581312                   arg  2 mem  11.74 GB tm      2.10us/  6384.54ms (      0 GFLOPS    0|0      GB/s)
*** AMD      163 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.79 GB tm     27.17ms/  6411.72ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.23 ms | CACHE MISS 2384bcef |   29871 uops in cache | <frozen runpy>:88
*** DISK:/h  164 view   14.06 MB @ 4648686464                   arg  2 mem  11.79 GB tm      2.03us/  6411.72ms (      0 GFLOPS    0|0      GB/s)
*** AMD      165 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.80 GB tm   8706.81us/  6420.42ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.20 ms | CACHE MISS 5dbafaa8 |   29878 uops in cache | <frozen runpy>:88
*** DISK:/h  166 view   14.06 MB @ 4663432064                   arg  2 mem  11.80 GB tm      1.94us/  6420.43ms (      0 GFLOPS    0|0      GB/s)
*** AMD      167 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.82 GB tm   8792.43us/  6429.22ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.22 ms | CACHE MISS a9428bc3 |   29885 uops in cache | <frozen runpy>:88
*** DISK:/h  168 view   47.81 MB @ 4681127296                   arg  2 mem  11.82 GB tm      1.95us/  6429.22ms (      0 GFLOPS    0|0      GB/s)
*** AMD      169 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.87 GB tm     27.10ms/  6456.32ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.22 ms | CACHE MISS 7dcf642f |   29892 uops in cache | <frozen runpy>:88
*** DISK:/h  170 view   47.81 MB @ 4731262336                   arg  2 mem  11.87 GB tm      1.98us/  6456.32ms (      0 GFLOPS    0|0      GB/s)
*** AMD      171 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.92 GB tm     26.94ms/  6483.26ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.23 ms | CACHE MISS 0e831721 |   29899 uops in cache | <frozen runpy>:88
*** DISK:/h  172 view   47.81 MB @ 4781417856                   arg  2 mem  11.92 GB tm      1.99us/  6483.26ms (      0 GFLOPS    0|0      GB/s)
*** AMD      173 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.97 GB tm     26.96ms/  6510.21ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.24 ms | CACHE MISS 110bd519 |   29906 uops in cache | <frozen runpy>:88
*** DISK:/h  174 view   14.06 MB @ 4834523008                   arg  2 mem  11.97 GB tm      2.05us/  6510.22ms (      0 GFLOPS    0|0      GB/s)
*** AMD      175 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.98 GB tm   8937.69us/  6519.15ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.21 ms | CACHE MISS 349f62dc |   29913 uops in cache | <frozen runpy>:88
*** DISK:/h  176 view   14.06 MB @ 4849268608                   arg  2 mem  11.98 GB tm      2.01us/  6519.16ms (      0 GFLOPS    0|0      GB/s)
*** AMD      177 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.00 GB tm   8789.73us/  6527.95ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.21 ms | CACHE MISS 73b0deb9 |   29920 uops in cache | <frozen runpy>:88
*** DISK:/h  178 view   47.81 MB @ 4941429120                   arg  2 mem  12.00 GB tm      2.04us/  6527.95ms (      0 GFLOPS    0|0      GB/s)
*** AMD      179 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.05 GB tm     26.99ms/  6554.94ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.21 ms | CACHE MISS 858df3ab |   29927 uops in cache | <frozen runpy>:88
*** DISK:/h  180 view   47.81 MB @ 4991584640                   arg  2 mem  12.05 GB tm      1.99us/  6554.94ms (      0 GFLOPS    0|0      GB/s)
*** AMD      181 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.10 GB tm     27.08ms/  6582.03ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.21 ms | CACHE MISS 3bfa71b2 |   29934 uops in cache | <frozen runpy>:88
*** DISK:/h  182 view   14.06 MB @ 5044689792                   arg  2 mem  12.10 GB tm      2.06us/  6582.03ms (      0 GFLOPS    0|0      GB/s)
*** AMD      183 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.11 GB tm   8870.55us/  6590.90ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.23 ms | CACHE MISS 210e5ffb |   29941 uops in cache | <frozen runpy>:88
*** DISK:/h  184 view   14.06 MB @ 5059435392                   arg  2 mem  12.11 GB tm      1.97us/  6590.90ms (      0 GFLOPS    0|0      GB/s)
*** AMD      185 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.13 GB tm   8818.44us/  6599.72ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.21 ms | CACHE MISS 4b45990c |   29948 uops in cache | <frozen runpy>:88
*** DISK:/h  186 view   47.81 MB @ 5077130624                   arg  2 mem  12.13 GB tm      1.97us/  6599.72ms (      0 GFLOPS    0|0      GB/s)
*** AMD      187 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.18 GB tm     28.18ms/  6627.91ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.23 ms | CACHE MISS f9877284 |   29955 uops in cache | <frozen runpy>:88
*** DISK:/h  188 view   47.81 MB @ 5127265664                   arg  2 mem  12.18 GB tm      2.00us/  6627.91ms (      0 GFLOPS    0|0      GB/s)
*** AMD      189 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.23 GB tm     27.05ms/  6654.96ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.27 ms | CACHE MISS 92104608 |   29962 uops in cache | <frozen runpy>:88
*** DISK:/h  190 view   47.81 MB @ 5177421184                   arg  2 mem  12.23 GB tm      1.97us/  6654.96ms (      0 GFLOPS    0|0      GB/s)
*** AMD      191 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.28 GB tm     27.25ms/  6682.21ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.25 ms | CACHE MISS ea63282b |   29969 uops in cache | <frozen runpy>:88
*** DISK:/h  192 view   14.06 MB @ 5230526336                   arg  2 mem  12.28 GB tm      2.05us/  6682.21ms (      0 GFLOPS    0|0      GB/s)
*** AMD      193 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.29 GB tm   8722.01us/  6690.94ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.21 ms | CACHE MISS 0095512b |   29976 uops in cache | <frozen runpy>:88
*** DISK:/h  194 view   14.06 MB @ 5245271936                   arg  2 mem  12.29 GB tm      2.08us/  6690.94ms (      0 GFLOPS    0|0      GB/s)
*** AMD      195 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.31 GB tm   8820.39us/  6699.76ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.20 ms | CACHE MISS c1c42768 |   29983 uops in cache | <frozen runpy>:88
*** DISK:/h  196 view   47.81 MB @ 5262967168                   arg  2 mem  12.31 GB tm      2.07us/  6699.76ms (      0 GFLOPS    0|0      GB/s)
*** AMD      197 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.36 GB tm     27.63ms/  6727.39ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.23 ms | CACHE MISS 88b6ab55 |   29990 uops in cache | <frozen runpy>:88
*** DISK:/h  198 view   47.81 MB @ 5313102208                   arg  2 mem  12.36 GB tm      2.11us/  6727.39ms (      0 GFLOPS    0|0      GB/s)
*** AMD      199 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.41 GB tm     27.09ms/  6754.48ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.24 ms | CACHE MISS a44c0229 |   29997 uops in cache | <frozen runpy>:88
*** DISK:/h  200 view   47.81 MB @ 5363257728                   arg  2 mem  12.41 GB tm      1.98us/  6754.48ms (      0 GFLOPS    0|0      GB/s)
*** AMD      201 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.46 GB tm     26.81ms/  6781.29ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.22 ms | CACHE MISS 33ab17b2 |   30004 uops in cache | <frozen runpy>:88
*** DISK:/h  202 view   14.06 MB @ 5416362880                   arg  2 mem  12.46 GB tm      2.03us/  6781.30ms (      0 GFLOPS    0|0      GB/s)
*** AMD      203 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.47 GB tm   8847.27us/  6790.14ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.22 ms | CACHE MISS 79fa6629 |   30011 uops in cache | <frozen runpy>:88
*** DISK:/h  204 view   14.06 MB @ 5431108480                   arg  2 mem  12.47 GB tm      2.00us/  6790.15ms (      0 GFLOPS    0|0      GB/s)
*** AMD      205 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.49 GB tm   8719.63us/  6798.86ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.24 ms | CACHE MISS dcce4888 |   30018 uops in cache | <frozen runpy>:88
*** DISK:/h  206 view   47.81 MB @ 5523268992                   arg  2 mem  12.49 GB tm      2.06us/  6798.87ms (      0 GFLOPS    0|0      GB/s)
*** AMD      207 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.54 GB tm     27.24ms/  6826.10ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.24 ms | CACHE MISS b502f970 |   30025 uops in cache | <frozen runpy>:88
*** DISK:/h  208 view   47.81 MB @ 5573424512                   arg  2 mem  12.54 GB tm      2.02us/  6826.11ms (      0 GFLOPS    0|0      GB/s)
*** AMD      209 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.59 GB tm     26.84ms/  6852.94ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.23 ms | CACHE MISS fc73b25e |   30032 uops in cache | <frozen runpy>:88
*** DISK:/h  210 view   14.06 MB @ 5626529664                   arg  2 mem  12.59 GB tm      2.17us/  6852.94ms (      0 GFLOPS    0|0      GB/s)
*** AMD      211 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.60 GB tm   8681.43us/  6861.63ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.22 ms | CACHE MISS 59855769 |   30039 uops in cache | <frozen runpy>:88
*** DISK:/h  212 view   14.06 MB @ 5641275264                   arg  2 mem  12.60 GB tm      2.23us/  6861.63ms (      0 GFLOPS    0|0      GB/s)
*** AMD      213 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.62 GB tm   8646.38us/  6870.27ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.23 ms | CACHE MISS 2a55cb3d |   30046 uops in cache | <frozen runpy>:88
*** DISK:/h  214 view   47.81 MB @ 5658970496                   arg  2 mem  12.62 GB tm      2.41us/  6870.28ms (      0 GFLOPS    0|0      GB/s)
*** AMD      215 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.67 GB tm     26.78ms/  6897.06ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.23 ms | CACHE MISS af9fa14f |   30053 uops in cache | <frozen runpy>:88
*** DISK:/h  216 view   47.81 MB @ 5709105536                   arg  2 mem  12.67 GB tm      1.95us/  6897.06ms (      0 GFLOPS    0|0      GB/s)
*** AMD      217 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.72 GB tm     26.90ms/  6923.96ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.23 ms | CACHE MISS 21e872ad |   30060 uops in cache | <frozen runpy>:88
*** DISK:/h  218 view   47.81 MB @ 5759261056                   arg  2 mem  12.72 GB tm      2.00us/  6923.96ms (      0 GFLOPS    0|0      GB/s)
*** AMD      219 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.77 GB tm     27.16ms/  6951.12ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.23 ms | CACHE MISS a566486f |   30067 uops in cache | <frozen runpy>:88
*** DISK:/h  220 view   14.06 MB @ 5812366208                   arg  2 mem  12.77 GB tm      2.06us/  6951.13ms (      0 GFLOPS    0|0      GB/s)
*** AMD      221 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.78 GB tm   8889.57us/  6960.02ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.23 ms | CACHE MISS 3391f5d3 |   30074 uops in cache | <frozen runpy>:88
*** DISK:/h  222 view   14.06 MB @ 5827111808                   arg  2 mem  12.78 GB tm      1.95us/  6960.02ms (      0 GFLOPS    0|0      GB/s)
*** AMD      223 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.80 GB tm   8718.34us/  6968.74ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.22 ms | CACHE MISS 7dad1009 |   30081 uops in cache | <frozen runpy>:88
*** DISK:/h  224 view   47.81 MB @ 5844807040                   arg  2 mem  12.80 GB tm      2.05us/  6968.74ms (      0 GFLOPS    0|0      GB/s)
*** AMD      225 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.85 GB tm     26.88ms/  6995.62ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.22 ms | CACHE MISS 90687114 |   30088 uops in cache | <frozen runpy>:88
*** DISK:/h  226 view   47.81 MB @ 5894942080                   arg  2 mem  12.85 GB tm      2.03us/  6995.62ms (      0 GFLOPS    0|0      GB/s)
*** AMD      227 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.90 GB tm     26.66ms/  7022.27ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.23 ms | CACHE MISS b175e82a |   30095 uops in cache | <frozen runpy>:88
*** DISK:/h  228 view   47.81 MB @ 5945097600                   arg  2 mem  12.90 GB tm      2.06us/  7022.28ms (      0 GFLOPS    0|0      GB/s)
