AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:86864
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:86864
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4829.33ms/  4829.33ms (      0 GFLOPS    2|2      GB/s)
opened device PYTHON from pid:86864
scheduled     2 kernels in    12.97 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
scheduled     2 kernels in     2.31 ms | CACHE MISS 7f5f5630 |   29745 uops in cache | <frozen runpy>:88
*** DISK:/h  128 view   14.06 MB @ 3895755648                   arg  2 mem  11.13 GB tm      2.10us/  6010.92ms (      0 GFLOPS    0|0      GB/s)
*** AMD      129 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.15 GB tm   8811.43us/  6019.73ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.33 ms | CACHE MISS 44094e3c |   29752 uops in cache | <frozen runpy>:88
*** DISK:/h  130 view   47.81 MB @ 3913450880                   arg  2 mem  11.15 GB tm      2.16us/  6019.74ms (      0 GFLOPS    0|0      GB/s)
*** AMD      131 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.20 GB tm     27.15ms/  6046.88ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.34 ms | CACHE MISS 87731649 |   29759 uops in cache | <frozen runpy>:88
*** DISK:/h  132 view   47.81 MB @ 3963585920                   arg  2 mem  11.20 GB tm      2.14us/  6046.89ms (      0 GFLOPS    0|0      GB/s)
*** AMD      133 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.25 GB tm     27.05ms/  6073.94ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.35 ms | CACHE MISS d5ac822c |   29766 uops in cache | <frozen runpy>:88
*** DISK:/h  134 view   47.81 MB @ 4013741440                   arg  2 mem  11.25 GB tm      2.15us/  6073.94ms (      0 GFLOPS    0|0      GB/s)
*** AMD      135 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.30 GB tm     27.07ms/  6101.01ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.33 ms | CACHE MISS ea8d0c57 |   29773 uops in cache | <frozen runpy>:88
*** DISK:/h  136 view   14.06 MB @ 4066846592                   arg  2 mem  11.30 GB tm      2.17us/  6101.01ms (      0 GFLOPS    0|0      GB/s)
*** AMD      137 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.31 GB tm   8710.46us/  6109.72ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.37 ms | CACHE MISS d124a811 |   29780 uops in cache | <frozen runpy>:88
*** DISK:/h  138 view   14.06 MB @ 4081592192                   arg  2 mem  11.31 GB tm      2.03us/  6109.72ms (      0 GFLOPS    0|0      GB/s)
*** AMD      139 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.33 GB tm   8788.51us/  6118.51ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.33 ms | CACHE MISS b08a3055 |   29787 uops in cache | <frozen runpy>:88
*** DISK:/h  140 view   47.81 MB @ 4099287424                   arg  2 mem  11.33 GB tm      2.09us/  6118.51ms (      0 GFLOPS    0|0      GB/s)
*** AMD      141 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.38 GB tm     27.21ms/  6145.72ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.32 ms | CACHE MISS a799618f |   29794 uops in cache | <frozen runpy>:88
*** DISK:/h  142 view   47.81 MB @ 4149422464                   arg  2 mem  11.38 GB tm      2.16us/  6145.73ms (      0 GFLOPS    0|0      GB/s)
*** AMD      143 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.43 GB tm     27.08ms/  6172.80ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.33 ms | CACHE MISS c26f5d72 |   29801 uops in cache | <frozen runpy>:88
*** DISK:/h  144 view   47.81 MB @ 4199577984                   arg  2 mem  11.43 GB tm      2.15us/  6172.81ms (      0 GFLOPS    0|0      GB/s)
*** AMD      145 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.48 GB tm     27.57ms/  6200.37ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.32 ms | CACHE MISS 99c38382 |   29808 uops in cache | <frozen runpy>:88
*** DISK:/h  146 view   14.06 MB @ 4252683136                   arg  2 mem  11.48 GB tm      2.08us/  6200.38ms (      0 GFLOPS    0|0      GB/s)
*** AMD      147 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.49 GB tm   8730.70us/  6209.11ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.31 ms | CACHE MISS 3aec33e9 |   29815 uops in cache | <frozen runpy>:88
*** DISK:/h  148 view   14.06 MB @ 4267428736                   arg  2 mem  11.49 GB tm      2.15us/  6209.11ms (      0 GFLOPS    0|0      GB/s)
*** AMD      149 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.51 GB tm   8857.55us/  6217.97ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.32 ms | CACHE MISS c3e2a93c |   29822 uops in cache | <frozen runpy>:88
*** DISK:/h  150 view   47.81 MB @ 4359589248                   arg  2 mem  11.51 GB tm      2.06us/  6217.97ms (      0 GFLOPS    0|0      GB/s)
*** AMD      151 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.56 GB tm     26.98ms/  6244.95ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.36 ms | CACHE MISS a5779450 |   29829 uops in cache | <frozen runpy>:88
*** DISK:/h  152 view   47.81 MB @ 4409744768                   arg  2 mem  11.56 GB tm      2.31us/  6244.95ms (      0 GFLOPS    0|0      GB/s)
*** AMD      153 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.61 GB tm     26.94ms/  6271.89ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.30 ms | CACHE MISS d7d2e0f2 |   29836 uops in cache | <frozen runpy>:88
*** DISK:/h  154 view   14.06 MB @ 4462849920                   arg  2 mem  11.61 GB tm      2.18us/  6271.89ms (      0 GFLOPS    0|0      GB/s)
*** AMD      155 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.62 GB tm   8653.50us/  6280.54ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.33 ms | CACHE MISS 3152b9a5 |   29843 uops in cache | <frozen runpy>:88
*** DISK:/h  156 view   14.06 MB @ 4477595520                   arg  2 mem  11.62 GB tm      2.09us/  6280.55ms (      0 GFLOPS    0|0      GB/s)
*** AMD      157 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.64 GB tm   8910.77us/  6289.46ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.36 ms | CACHE MISS 4e6b2d7b |   29850 uops in cache | <frozen runpy>:88
*** DISK:/h  158 view   47.81 MB @ 4495290752                   arg  2 mem  11.64 GB tm      2.15us/  6289.46ms (      0 GFLOPS    0|0      GB/s)
*** AMD      159 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.69 GB tm     27.09ms/  6316.55ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.35 ms | CACHE MISS decfe01d |   29857 uops in cache | <frozen runpy>:88
*** DISK:/h  160 view   47.81 MB @ 4545425792                   arg  2 mem  11.69 GB tm      2.09us/  6316.56ms (      0 GFLOPS    0|0      GB/s)
*** AMD      161 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.74 GB tm     27.04ms/  6343.60ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.70 ms | CACHE MISS bc0d0bac |   29864 uops in cache | <frozen runpy>:88
*** DISK:/h  162 view   47.81 MB @ 4595581312                   arg  2 mem  11.74 GB tm      3.03us/  6343.60ms (      0 GFLOPS    0|0      GB/s)
*** AMD      163 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.79 GB tm     27.28ms/  6370.89ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.49 ms | CACHE MISS 2384bcef |   29871 uops in cache | <frozen runpy>:88
*** DISK:/h  164 view   14.06 MB @ 4648686464                   arg  2 mem  11.79 GB tm      2.38us/  6370.89ms (      0 GFLOPS    0|0      GB/s)
*** AMD      165 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.80 GB tm   8740.60us/  6379.63ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.45 ms | CACHE MISS 5dbafaa8 |   29878 uops in cache | <frozen runpy>:88
*** DISK:/h  166 view   14.06 MB @ 4663432064                   arg  2 mem  11.80 GB tm      2.33us/  6379.63ms (      0 GFLOPS    0|0      GB/s)
*** AMD      167 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.82 GB tm   8784.81us/  6388.42ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.47 ms | CACHE MISS a9428bc3 |   29885 uops in cache | <frozen runpy>:88
*** DISK:/h  168 view   47.81 MB @ 4681127296                   arg  2 mem  11.82 GB tm      2.15us/  6388.42ms (      0 GFLOPS    0|0      GB/s)
*** AMD      169 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.87 GB tm     27.02ms/  6415.44ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.45 ms | CACHE MISS 7dcf642f |   29892 uops in cache | <frozen runpy>:88
*** DISK:/h  170 view   47.81 MB @ 4731262336                   arg  2 mem  11.87 GB tm      2.21us/  6415.44ms (      0 GFLOPS    0|0      GB/s)
*** AMD      171 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.92 GB tm     27.03ms/  6442.47ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.52 ms | CACHE MISS 0e831721 |   29899 uops in cache | <frozen runpy>:88
*** DISK:/h  172 view   47.81 MB @ 4781417856                   arg  2 mem  11.92 GB tm      2.96us/  6442.47ms (      0 GFLOPS    0|0      GB/s)
*** AMD      173 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  11.97 GB tm     27.16ms/  6469.63ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.49 ms | CACHE MISS 110bd519 |   29906 uops in cache | <frozen runpy>:88
*** DISK:/h  174 view   14.06 MB @ 4834523008                   arg  2 mem  11.97 GB tm      2.30us/  6469.63ms (      0 GFLOPS    0|0      GB/s)
*** AMD      175 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  11.98 GB tm   8835.67us/  6478.47ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.40 ms | CACHE MISS 349f62dc |   29913 uops in cache | <frozen runpy>:88
*** DISK:/h  176 view   14.06 MB @ 4849268608                   arg  2 mem  11.98 GB tm      2.22us/  6478.47ms (      0 GFLOPS    0|0      GB/s)
*** AMD      177 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.00 GB tm   8780.88us/  6487.25ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.40 ms | CACHE MISS 73b0deb9 |   29920 uops in cache | <frozen runpy>:88
*** DISK:/h  178 view   47.81 MB @ 4941429120                   arg  2 mem  12.00 GB tm      2.20us/  6487.25ms (      0 GFLOPS    0|0      GB/s)
*** AMD      179 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.05 GB tm     27.05ms/  6514.30ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.44 ms | CACHE MISS 858df3ab |   29927 uops in cache | <frozen runpy>:88
*** DISK:/h  180 view   47.81 MB @ 4991584640                   arg  2 mem  12.05 GB tm      2.14us/  6514.30ms (      0 GFLOPS    0|0      GB/s)
*** AMD      181 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.10 GB tm     27.13ms/  6541.44ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.50 ms | CACHE MISS 3bfa71b2 |   29934 uops in cache | <frozen runpy>:88
*** DISK:/h  182 view   14.06 MB @ 5044689792                   arg  2 mem  12.10 GB tm      2.97us/  6541.44ms (      0 GFLOPS    0|0      GB/s)
*** AMD      183 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.11 GB tm     10.09ms/  6551.53ms (      0 GFLOPS    1|1      GB/s)
scheduled     2 kernels in     2.43 ms | CACHE MISS 210e5ffb |   29941 uops in cache | <frozen runpy>:88
*** DISK:/h  184 view   14.06 MB @ 5059435392                   arg  2 mem  12.11 GB tm      7.41us/  6551.54ms (      0 GFLOPS    0|0      GB/s)
*** AMD      185 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.13 GB tm   8785.26us/  6560.33ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.38 ms | CACHE MISS 4b45990c |   29948 uops in cache | <frozen runpy>:88
*** DISK:/h  186 view   47.81 MB @ 5077130624                   arg  2 mem  12.13 GB tm      2.00us/  6560.33ms (      0 GFLOPS    0|0      GB/s)
*** AMD      187 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.18 GB tm     26.88ms/  6587.21ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.44 ms | CACHE MISS f9877284 |   29955 uops in cache | <frozen runpy>:88
*** DISK:/h  188 view   47.81 MB @ 5127265664                   arg  2 mem  12.18 GB tm      2.13us/  6587.21ms (      0 GFLOPS    0|0      GB/s)
*** AMD      189 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.23 GB tm     27.09ms/  6614.31ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.34 ms | CACHE MISS 92104608 |   29962 uops in cache | <frozen runpy>:88
*** DISK:/h  190 view   47.81 MB @ 5177421184                   arg  2 mem  12.23 GB tm      2.07us/  6614.31ms (      0 GFLOPS    0|0      GB/s)
*** AMD      191 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.28 GB tm     27.09ms/  6641.40ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.36 ms | CACHE MISS ea63282b |   29969 uops in cache | <frozen runpy>:88
*** DISK:/h  192 view   14.06 MB @ 5230526336                   arg  2 mem  12.28 GB tm      2.10us/  6641.40ms (      0 GFLOPS    0|0      GB/s)
*** AMD      193 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.29 GB tm   8720.92us/  6650.12ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.32 ms | CACHE MISS 0095512b |   29976 uops in cache | <frozen runpy>:88
*** DISK:/h  194 view   14.06 MB @ 5245271936                   arg  2 mem  12.29 GB tm      2.12us/  6650.13ms (      0 GFLOPS    0|0      GB/s)
*** AMD      195 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.31 GB tm   8842.48us/  6658.97ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.36 ms | CACHE MISS c1c42768 |   29983 uops in cache | <frozen runpy>:88
*** DISK:/h  196 view   47.81 MB @ 5262967168                   arg  2 mem  12.31 GB tm      2.23us/  6658.97ms (      0 GFLOPS    0|0      GB/s)
*** AMD      197 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.36 GB tm     27.58ms/  6686.56ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.35 ms | CACHE MISS 88b6ab55 |   29990 uops in cache | <frozen runpy>:88
*** DISK:/h  198 view   47.81 MB @ 5313102208                   arg  2 mem  12.36 GB tm      2.15us/  6686.56ms (      0 GFLOPS    0|0      GB/s)
*** AMD      199 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.41 GB tm     27.24ms/  6713.80ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.35 ms | CACHE MISS a44c0229 |   29997 uops in cache | <frozen runpy>:88
*** DISK:/h  200 view   47.81 MB @ 5363257728                   arg  2 mem  12.41 GB tm      2.22us/  6713.80ms (      0 GFLOPS    0|0      GB/s)
*** AMD      201 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.46 GB tm     26.91ms/  6740.71ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.35 ms | CACHE MISS 33ab17b2 |   30004 uops in cache | <frozen runpy>:88
*** DISK:/h  202 view   14.06 MB @ 5416362880                   arg  2 mem  12.46 GB tm      2.09us/  6740.71ms (      0 GFLOPS    0|0      GB/s)
*** AMD      203 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.47 GB tm   8893.50us/  6749.60ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.33 ms | CACHE MISS 79fa6629 |   30011 uops in cache | <frozen runpy>:88
*** DISK:/h  204 view   14.06 MB @ 5431108480                   arg  2 mem  12.47 GB tm      2.13us/  6749.60ms (      0 GFLOPS    0|0      GB/s)
*** AMD      205 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.49 GB tm   8762.60us/  6758.37ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.34 ms | CACHE MISS dcce4888 |   30018 uops in cache | <frozen runpy>:88
*** DISK:/h  206 view   47.81 MB @ 5523268992                   arg  2 mem  12.49 GB tm      2.10us/  6758.37ms (      0 GFLOPS    0|0      GB/s)
*** AMD      207 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.54 GB tm     30.15ms/  6788.52ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.35 ms | CACHE MISS b502f970 |   30025 uops in cache | <frozen runpy>:88
*** DISK:/h  208 view   47.81 MB @ 5573424512                   arg  2 mem  12.54 GB tm      2.18us/  6788.52ms (      0 GFLOPS    0|0      GB/s)
*** AMD      209 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.59 GB tm     26.85ms/  6815.37ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.36 ms | CACHE MISS fc73b25e |   30032 uops in cache | <frozen runpy>:88
*** DISK:/h  210 view   14.06 MB @ 5626529664                   arg  2 mem  12.59 GB tm      2.11us/  6815.37ms (      0 GFLOPS    0|0      GB/s)
*** AMD      211 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.60 GB tm   8679.19us/  6824.05ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.38 ms | CACHE MISS 59855769 |   30039 uops in cache | <frozen runpy>:88
*** DISK:/h  212 view   14.06 MB @ 5641275264                   arg  2 mem  12.60 GB tm      2.19us/  6824.05ms (      0 GFLOPS    0|0      GB/s)
*** AMD      213 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.62 GB tm   8630.90us/  6832.68ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.34 ms | CACHE MISS 2a55cb3d |   30046 uops in cache | <frozen runpy>:88
*** DISK:/h  214 view   47.81 MB @ 5658970496                   arg  2 mem  12.62 GB tm      2.11us/  6832.68ms (      0 GFLOPS    0|0      GB/s)
*** AMD      215 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.67 GB tm     26.82ms/  6859.50ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.34 ms | CACHE MISS af9fa14f |   30053 uops in cache | <frozen runpy>:88
*** DISK:/h  216 view   47.81 MB @ 5709105536                   arg  2 mem  12.67 GB tm      2.09us/  6859.51ms (      0 GFLOPS    0|0      GB/s)
*** AMD      217 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.72 GB tm     26.85ms/  6886.35ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.32 ms | CACHE MISS 21e872ad |   30060 uops in cache | <frozen runpy>:88
*** DISK:/h  218 view   47.81 MB @ 5759261056                   arg  2 mem  12.72 GB tm      2.09us/  6886.36ms (      0 GFLOPS    0|0      GB/s)
*** AMD      219 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.77 GB tm     27.01ms/  6913.37ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.36 ms | CACHE MISS a566486f |   30067 uops in cache | <frozen runpy>:88
*** DISK:/h  220 view   14.06 MB @ 5812366208                   arg  2 mem  12.77 GB tm      2.19us/  6913.37ms (      0 GFLOPS    0|0      GB/s)
*** AMD      221 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.78 GB tm   8822.04us/  6922.19ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.31 ms | CACHE MISS 3391f5d3 |   30074 uops in cache | <frozen runpy>:88
*** DISK:/h  222 view   14.06 MB @ 5827111808                   arg  2 mem  12.78 GB tm      2.06us/  6922.20ms (      0 GFLOPS    0|0      GB/s)
*** AMD      223 copy   14.06 MB,     AMD <- DISK:/h            arg  2 mem  12.80 GB tm   8717.33us/  6930.91ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.34 ms | CACHE MISS 7dad1009 |   30081 uops in cache | <frozen runpy>:88
*** DISK:/h  224 view   47.81 MB @ 5844807040                   arg  2 mem  12.80 GB tm      2.21us/  6930.92ms (      0 GFLOPS    0|0      GB/s)
*** AMD      225 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.85 GB tm     26.77ms/  6957.69ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.33 ms | CACHE MISS 90687114 |   30088 uops in cache | <frozen runpy>:88
*** DISK:/h  226 view   47.81 MB @ 5894942080                   arg  2 mem  12.85 GB tm      2.04us/  6957.69ms (      0 GFLOPS    0|0      GB/s)
*** AMD      227 copy   47.81 MB,     AMD <- DISK:/h            arg  2 mem  12.90 GB tm     26.77ms/  6984.46ms (      0 GFLOPS    2|2      GB/s)
scheduled     2 kernels in     2.36 ms | CACHE MISS b175e82a |   30095 uops in cache | <frozen runpy>:88
*** DISK:/h  228 view   47.81 MB @ 5945097600                   arg  2 mem  12.90 GB tm      2.01us/  6984.46ms (      0 GFLOPS    0|0      GB/s)
